Ordem;TIPO;Emissão;Data Inicio;Data Término;Médio;Item;Referência;Estabelecimento;Linha;Tipo Controle;Grupo Estoque;Tipo Ordem;Custeio Mat.;Custeio GGF;Custeio MOB;Moeda;Conta Contabil;Centro de Custo;Qtde. Original;Qtde. Produzida;Data;Esp;Tipo Transação;Deposito;Série;Documento;Seq. Operação;Qtde Requisição/Reporte;Rendimentos kg;Rendimentos %;Valor Material;Valor GGF;Valor MOB;Item2;Referencia;Unidade Medida;NMB;Descrição;Preco Fiscal;Data Requisição/Reporte;Funcionário;Centro Custo;Grupo Maq;Hr. Reporte;Tempo Homem/Máquina;GGF/MOB Batch;Mob Dir;;
64.626;GGF;20/03/2024;23/03/2024;26/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.905,0000;02/04/2024;;Rep;;;64626;1;2.905,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM09;8,0000;0,0000;0,0000;;;
64.626;RENDIMENTO;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.905,0000;2.905,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.626;RENDIMENTO_1;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;22/03/2024;REQ;Sai;ALM;;64631;1;56,0000;0,0000;0,00%;570,3900;0,0000;0,0000;35001860;;KG;3;ATEVA  1880A;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;22/03/2024;REQ;Sai;ALM;;64631;1;0,4853;0,0000;0,00%;24,1100;0,0000;0,0000;36000312;;KG;1;OPTISLIP VRX-PW-(HU);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;22/03/2024;REQ;Sai;ALM;;64631;1;4,0000;0,0000;0,00%;103,8400;0,0000;0,0000;46000008;;UN;1;PALETES USADOS PADRÃO PBR;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;22/03/2024;REQ;Sai;ALM;;64631;1;187,0000;0,0000;0,00%;1.194,7700;0,0000;0,0000;46000019;;UN;1;CX.  P/HM INT.RESINADA  460x225x220mm;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;22/03/2024;REQ;Sai;ALM;;64631;1;187,0000;0,0000;0,00%;46,7200;0,0000;0,0000;46000079;;UN;1;ETIQUETA GHS COUCHE 140X220 MM;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;02/04/2024;ACA;Ent;DCQ;;64631;1;2.625,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001313;;KG;0;CQ-3060 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;MAT;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;02/04/2024;REQ;Sai;PRO;;64631;1;2.905,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;GGF;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;02/04/2024;;Rep;;;64631;1;2.625,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMJPB2;5,9166;0,0000;0,0000;;;
64.631;MOB;06/03/2024;11/03/2024;14/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.625,0000;02/04/2024;;Ent;;;64631;1;2.625,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;302200112;HMJPB2;17,7500;17,7500;0,0000;HM001;;
64.631;RENDIMENTO;;;;;16001313;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.625,0000;2.961,4853;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.631;RENDIMENTO_1;;;;;16001313;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;-336,4853;88,64%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;155,0000;0,0000;0,00%;1.937,8400;0,0000;0,0000;30003269;;KG;3;JINHAI JH8152 SIS;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;13,0000;0,0000;0,00%;162,5300;0,0000;0,0000;30003269;;KG;3;JINHAI JH8152 SIS;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;504,0000;0,0000;0,00%;5.638,7500;0,0000;0,0000;30003270;;KG;3;HAI-SIS JH-8291;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;14,0000;0,0000;0,00%;282,9200;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;400,0000;0,0000;0,00%;4.172,1300;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;48,0000;0,0000;0,00%;500,6600;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;151,0000;0,0000;0,00%;980,9800;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;675,0000;0,0000;0,00%;4.385,1700;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;4,0000;0,0000;0,00%;22,3000;0,0000;0,0000;36000324;;KG;4;PINUSROSIN® WW/X;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;136,0000;0,0000;0,00%;758,2600;0,0000;0,0000;36000324;;KG;4;PINUSROSIN® WW/X;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;663,6500;0,0000;0,00%;5.016,6300;0,0000;0,0000;36000373;;KG;3;PINUSTACK® 535;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;27/03/2024;REQ;Sai;ALM;;64641;1;36,3500;0,0000;0,00%;274,7800;0,0000;0,0000;36000373;;KG;3;PINUSTACK® 535;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;MAT;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;04/04/2024;ACA;Ent;DCQ;;64641;1;2.800,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;GGF;26/03/2024;28/03/2024;31/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.800,0000;04/04/2024;;Rep;;;64641;1;2.800,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM09;6,5000;0,0000;0,0000;;;
64.641;RENDIMENTO;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.800,0000;2.800,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.641;RENDIMENTO_1;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;56,0000;0,0000;0,00%;570,3900;0,0000;0,0000;35001860;;KG;3;ATEVA  1880A;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;0,4853;0,0000;0,00%;24,1100;0,0000;0,0000;36000312;;KG;1;OPTISLIP VRX-PW-(HU);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;4,0000;0,0000;0,00%;103,8400;0,0000;0,0000;46000008;;UN;1;PALETES USADOS PADRÃO PBR;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;110,0000;0,0000;0,00%;702,8000;0,0000;0,0000;46000019;;UN;1;CX.  P/HM INT.RESINADA  460x225x220mm;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;77,0000;0,0000;0,00%;491,9600;0,0000;0,0000;46000019;;UN;1;CX.  P/HM INT.RESINADA  460x225x220mm;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;27/03/2024;REQ;Sai;ALM;;64650;1;187,0000;0,0000;0,00%;46,7200;0,0000;0,0000;46000079;;UN;1;ETIQUETA GHS COUCHE 140X220 MM;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;04/04/2024;ACA;Ent;DCQ;;64650;1;2.625,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001313;;KG;0;CQ-3060 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;04/04/2024;ACA;Ent;SOB;;64650;1;73,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001313;;KG;0;CQ-3060 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;MAT;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;04/04/2024;REQ;Sai;PRO;;64650;1;2.800,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;GGF;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;04/04/2024;;Rep;;;64650;1;2.698,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMJPB2;4,4999;0,0000;0,0000;;;
64.650;MOB;07/03/2024;12/03/2024;15/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.698,0000;04/04/2024;;Ent;;;64650;1;2.698,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;302200112;HMJPB2;13,5000;13,5000;0,0000;HM001;;
64.650;RENDIMENTO;;;;;16001313;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.698,0000;2.856,4853;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.650;RENDIMENTO_1;;;;;16001313;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;-158,4853;94,45%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;168,0000;0,0000;0,00%;2.100,3700;0,0000;0,0000;30003269;;KG;3;JINHAI JH8152 SIS;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;457,0000;0,0000;0,00%;5.112,9200;0,0000;0,0000;30003270;;KG;3;HAI-SIS JH-8291;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;47,0000;0,0000;0,00%;525,8400;0,0000;0,0000;30003270;;KG;3;HAI-SIS JH-8291;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;14,0000;0,0000;0,00%;282,9200;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;448,0000;0,0000;0,00%;4.672,7900;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;588,6950;0,0000;0,00%;3.824,4800;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;237,3050;0,0000;0,00%;1.541,6600;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;140,0000;0,0000;0,00%;780,5600;0,0000;0,0000;36000324;;KG;4;PINUSROSIN® WW/X;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;27/03/2024;REQ;Sai;ALM;;64721;1;700,0000;0,0000;0,00%;5.291,4100;0,0000;0,0000;36000373;;KG;3;PINUSTACK® 535;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;02/04/2024;REQ;Sai;ALM;;AJUSTE;1;25,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;02/04/2024;REQ;Sai;ALM;;AJUSTE;1;50,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007037;;KG;4;RESIDHERE ES100S (SACARIA);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;MAT;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;03/04/2024;ACA;Ent;DCQ;;64721;1;2.875,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;GGF;14/03/2024;18/03/2024;21/03/2024;31/03/2024;26000608;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.875,0000;03/04/2024;;Rep;;;64721;1;2.875,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM09;9,8499;0,0000;0,0000;;;
64.721;RENDIMENTO;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.875,0000;2.875,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.721;RENDIMENTO_1;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;27/03/2024;REQ;Sai;ALM;;64731;1;56,0000;0,0000;0,00%;570,3900;0,0000;0,0000;35001860;;KG;3;ATEVA  1880A;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;27/03/2024;REQ;Sai;ALM;;64731;1;0,4853;0,0000;0,00%;24,1100;0,0000;0,0000;36000312;;KG;1;OPTISLIP VRX-PW-(HU);0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;27/03/2024;REQ;Sai;ALM;;64731;1;4,0000;0,0000;0,00%;103,8400;0,0000;0,0000;46000008;;UN;1;PALETES USADOS PADRÃO PBR;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;27/03/2024;REQ;Sai;ALM;;64731;1;187,0000;0,0000;0,00%;1.194,7700;0,0000;0,0000;46000019;;UN;1;CX.  P/HM INT.RESINADA  460x225x220mm;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;27/03/2024;REQ;Sai;ALM;;64731;1;187,0000;0,0000;0,00%;46,7200;0,0000;0,0000;46000079;;UN;1;ETIQUETA GHS COUCHE 140X220 MM;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;03/04/2024;ACA;Ent;DCQ;;64731;1;2.820,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001313;;KG;0;CQ-3060 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;03/04/2024;ACA;Ent;SOB;;64731;1;130,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001313;;KG;0;CQ-3060 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;MAT;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;03/04/2024;REQ;Sai;PRO;;64731;1;2.875,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
64.731;GGF;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;03/04/2024;;Rep;;;64731;1;2.950,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMJPB2;6,0000;0,0000;0,0000;;;
64.731;MOB;07/03/2024;15/03/2024;18/03/2024;31/03/2024;16001313;;200;2;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.950,0000;03/04/2024;;Ent;;;64731;1;2.950,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;302200112;HMJPB2;18,0000;18,0000;0,0000;HM001;;
